Date,Day of the week,Day,Month,Year,Thighs,Tenders,Wings,Egg rolls,Crispitos,BBB,Chimichanga,BCB,Onion Rings,Catfish Nuggets,Tamales,Chicken Gizzards,Jalapeno Poppers,Potato Wedges,Hot wings,Corn dogs,Sandwich,Quesadilla,Is Holiday,Chicken,FriedSnacks,FriedBurritos,Otherfood,Price_Chicken,Price_FriedSnacks,Price_FriedBurritos,Price_Other_Food
7/28/2023,Friday,28,7,2023,8,17,8,3,24,23,5,17,2,1,1,10,8,13,9,13,5,9,FALSE,33,22,72,49,7.99,2.48,2.99,3.49
7/29/2023,Saturday,29,7,2023,5,16,6,6,6,18,10,19,7,7,12,6,6,5,9,12,7,5,FALSE,27,38,59,38,7.99,2.48,2.99,3.49
7/30/2023,Sunday,30,7,2023,7,25,7,1,11,6,8,10,2,1,8,4,5,6,1,5,2,1,FALSE,39,20,36,15,7.99,2.48,2.99,3.49
7/31/2023,Monday,31,7,2023,7,26,10,5,5,19,5,18,1,4,3,6,6,7,3,10,1,4,FALSE,43,20,52,25,7.99,2.48,2.99,3.49
8/1/2023,Tuesday,1,8,2023,6,32,12,3,22,20,12,15,2,7,6,5,5,14,2,12,4,3,FALSE,50,25,72,35,7.99,2.48,2.99,3.49
8/2/2023,Wednesday,2,8,2023,5,33,6,2,15,16,20,14,10,3,4,6,7,2,3,14,3,2,FALSE,44,30,67,24,7.99,2.48,2.99,3.49
8/3/2023,Thursday,3,8,2023,10,40,15,8,11,9,13,23,8,3,2,10,10,6,2,13,1,8,FALSE,65,33,64,30,7.99,2.48,2.99,3.49
8/4/2023,Friday,4,8,2023,6,26,6,6,6,18,6,13,9,4,14,10,9,6,7,11,2,8,FALSE,38,46,49,34,7.99,2.48,2.99,3.49
8/5/2023,Saturday,5,8,2023,7,20,5,6,21,13,7,14,8,4,14,9,8,8,9,5,11,7,FALSE,32,43,61,40,7.99,2.48,2.99,3.49
8/6/2023,Sunday,6,8,2023,7,26,10,1,11,7,6,8,6,6,2,6,5,7,1,5,4,4,FALSE,43,25,33,21,7.99,2.48,2.99,3.49
8/7/2023,Monday,7,8,2023,9,3,6,2,13,18,8,19,9,4,7,8,8,8,4,6,8,1,FALSE,18,36,60,27,7.99,2.48,2.99,3.49
8/8/2023,Tuesday,8,8,2023,9,23,10,3,10,10,5,12,2,4,8,8,8,14,5,8,1,6,FALSE,42,30,40,34,7.99,2.48,2.99,3.49
8/9/2023,Wednesday,9,8,2023,8,32,11,6,20,18,20,17,8,4,11,8,5,13,5,9,4,6,FALSE,51,36,81,37,7.99,2.48,2.99,3.49
8/10/2023,Thursday,10,8,2023,9,20,12,6,20,12,6,19,9,8,11,10,8,2,1,15,18,10,FALSE,41,46,63,46,7.99,2.48,2.99,3.49
8/11/2023,Friday,11,8,2023,8,5,11,7,6,15,10,11,6,6,7,7,6,5,7,16,5,2,FALSE,24,32,49,35,7.99,2.48,2.99,3.49
8/12/2023,Saturday,12,8,2023,5,4,5,7,7,19,10,17,5,2,10,9,9,2,5,11,5,8,FALSE,14,35,60,31,7.99,2.48,2.99,3.49
8/13/2023,Sunday,13,8,2023,6,14,7,1,12,4,11,12,3,5,7,7,5,4,4,9,5,4,FALSE,27,27,40,26,7.99,2.48,2.99,3.49
8/14/2023,Monday,14,8,2023,9,13,11,6,12,10,8,10,5,3,4,9,6,4,4,10,13,1,FALSE,33,27,46,32,7.99,2.48,2.99,3.49
8/15/2023,Tuesday,15,8,2023,9,40,7,5,14,8,14,17,2,1,12,8,6,6,6,7,12,9,FALSE,56,29,58,40,7.99,2.48,2.99,3.49
8/16/2023,Wednesday,16,8,2023,6,31,5,5,19,8,18,11,2,9,5,6,6,13,9,13,9,7,FALSE,42,28,61,51,7.99,2.48,2.99,3.49
8/17/2023,Thursday,17,8,2023,7,17,9,1,15,17,14,20,6,7,1,11,10,2,1,16,7,1,FALSE,33,35,67,27,7.99,2.48,2.99,3.49
8/18/2023,Friday,18,8,2023,12,7,6,4,9,8,15,15,4,1,17,8,7,11,7,6,1,9,FALSE,25,37,51,34,7.99,2.48,2.99,3.49
8/19/2023,Saturday,19,8,2023,9,11,12,5,10,14,9,17,1,1,9,10,9,14,1,13,7,7,FALSE,32,30,55,42,7.99,2.48,2.99,3.49
8/20/2023,Sunday,20,8,2023,6,11,7,5,15,3,9,11,6,1,6,3,5,3,5,5,2,3,FALSE,24,21,43,18,7.99,2.48,2.99,3.49
8/21/2023,Monday,21,8,2023,7,16,5,6,8,18,17,14,2,8,9,7,7,1,4,13,12,6,FALSE,28,33,63,36,7.99,2.48,2.99,3.49
8/22/2023,Tuesday,22,8,2023,6,21,12,1,20,18,5,14,2,9,3,9,8,12,7,14,12,4,FALSE,39,31,58,49,7.99,2.48,2.99,3.49
8/23/2023,Wednesday,23,8,2023,7,14,13,2,16,10,19,19,4,6,12,8,8,12,7,5,12,9,FALSE,34,38,66,45,7.99,2.48,2.99,3.49
8/24/2023,Thursday,24,8,2023,10,8,18,2,30,14,17,14,2,8,12,10,9,4,6,15,7,10,FALSE,36,41,77,42,7.99,2.48,2.99,3.49
8/25/2023,Friday,25,8,2023,11,37,7,1,30,11,7,13,8,7,12,7,11,5,11,13,10,1,FALSE,55,45,62,40,7.99,2.48,2.99,3.49
8/26/2023,Saturday,26,8,2023,7,15,14,2,9,19,10,11,1,4,9,6,7,3,8,13,7,9,FALSE,36,27,51,40,7.99,2.48,2.99,3.49
8/27/2023,Sunday,27,8,2023,7,12,8,4,6,8,10,13,1,4,6,6,4,4,2,6,7,2,FALSE,27,21,41,21,7.99,2.48,2.99,3.49
8/28/2023,Monday,28,8,2023,9,34,11,1,25,12,17,16,5,3,3,8,8,14,1,9,5,2,FALSE,54,27,71,31,7.99,2.48,2.99,3.49
8/29/2023,Tuesday,29,8,2023,5,5,7,6,8,15,9,18,2,3,13,7,7,13,8,10,9,4,FALSE,17,32,56,44,7.99,2.48,2.99,3.49
8/30/2023,Wednesday,30,8,2023,8,25,6,5,6,16,14,10,9,7,6,8,5,6,4,12,9,4,FALSE,39,35,51,35,7.99,2.48,2.99,3.49
8/31/2023,Thursday,31,8,2023,8,25,13,4,19,8,19,16,5,6,6,10,6,12,9,12,1,11,FALSE,46,33,66,45,7.99,2.48,2.99,3.49
9/1/2023,Friday,1,9,2023,10,15,10,4,25,19,25,19,10,9,9,12,9,15,5,15,1,5,FALSE,35,49,92,41,7.99,2.48,2.99,3.49
9/2/2023,Saturday,2,9,2023,8,15,11,6,6,18,12,11,1,5,3,5,6,11,7,6,1,5,FALSE,34,20,53,30,7.99,2.48,2.99,3.49
9/3/2023,Sunday,3,9,2023,4,24,5,4,16,6,10,14,1,3,10,4,6,5,1,6,6,4,FALSE,33,24,50,22,7.99,2.48,2.99,3.49
9/4/2023,Monday,4,9,2023,9,32,6,3,22,15,7,13,1,3,1,6,8,15,1,7,12,4,FALSE,47,19,60,39,7.99,2.48,2.99,3.49
9/5/2023,Tuesday,5,9,2023,6,37,14,3,9,13,10,15,4,2,11,7,6,10,2,9,13,1,FALSE,57,30,50,35,7.99,2.48,2.99,3.49
9/6/2023,Wednesday,6,9,2023,6,16,7,1,22,9,10,18,9,3,9,6,5,9,5,5,15,2,FALSE,29,32,60,36,7.99,2.48,2.99,3.49
9/7/2023,Thursday,7,9,2023,6,33,12,5,26,8,15,22,10,8,12,6,6,11,7,7,14,3,FALSE,51,42,76,42,7.99,2.48,2.99,3.49
9/8/2023,Friday,8,9,2023,9,21,14,4,14,12,9,12,8,11,11,7,7,8,2,10,16,5,FALSE,44,44,51,41,7.99,2.48,2.99,3.49
9/9/2023,Saturday,9,9,2023,8,20,6,5,19,18,16,20,1,5,3,5,5,12,1,14,9,6,FALSE,34,19,78,42,7.99,2.48,2.99,3.49
9/10/2023,Sunday,10,9,2023,5,23,7,4,11,4,11,8,2,1,1,4,6,1,6,6,5,2,FALSE,35,14,38,20,7.99,2.48,2.99,3.49
9/11/2023,Monday,11,9,2023,5,13,13,3,18,19,21,18,9,3,4,8,8,3,7,9,3,1,FALSE,31,32,79,23,7.99,2.48,2.99,3.49
9/12/2023,Tuesday,12,9,2023,8,19,11,4,21,9,16,10,8,4,14,6,9,5,8,14,12,9,FALSE,38,41,60,48,7.99,2.48,2.99,3.49
9/13/2023,Wednesday,13,9,2023,7,34,7,5,24,6,12,11,5,4,8,7,9,10,6,5,2,8,FALSE,48,33,58,31,7.99,2.48,2.99,3.49
9/14/2023,Thursday,14,9,2023,7,6,6,7,20,12,19,12,8,1,7,11,11,16,12,15,5,5,FALSE,19,38,70,53,7.99,2.48,2.99,3.49
9/15/2023,Friday,15,9,2023,7,11,12,1,26,19,11,20,7,11,11,11,8,12,9,8,4,9,FALSE,30,48,77,42,7.99,2.48,2.99,3.49
9/16/2023,Saturday,16,9,2023,9,37,14,1,7,18,12,18,6,5,1,8,10,8,5,17,9,5,TRUE,60,30,56,44,7.99,2.48,2.99,3.49
9/17/2023,Sunday,17,9,2023,4,4,7,1,5,7,10,10,1,1,6,6,7,4,4,9,7,2,FALSE,15,21,33,26,7.99,2.48,2.99,3.49
9/18/2023,Monday,18,9,2023,6,26,9,4,19,17,10,18,5,9,5,5,8,5,2,12,8,7,FALSE,41,32,68,34,7.99,2.48,2.99,3.49
9/19/2023,Tuesday,19,9,2023,9,31,13,5,22,12,15,10,1,4,12,9,10,7,1,13,6,6,FALSE,53,36,64,33,7.99,2.48,2.99,3.49
9/20/2023,Wednesday,20,9,2023,7,23,6,4,18,7,18,10,1,4,6,5,9,9,6,9,3,1,FALSE,36,25,57,28,7.99,2.48,2.99,3.49
9/21/2023,Thursday,21,9,2023,9,2,6,3,12,12,21,15,6,8,7,6,8,17,4,10,7,11,FALSE,17,35,63,49,7.99,2.48,2.99,3.49
9/22/2023,Friday,22,9,2023,7,6,6,7,12,15,9,14,6,10,12,8,12,16,5,13,3,2,FALSE,19,48,57,39,7.99,2.48,2.99,3.49
9/23/2023,Saturday,23,9,2023,5,29,8,3,17,11,13,13,7,5,5,10,8,1,1,6,12,3,FALSE,42,35,57,23,7.99,2.48,2.99,3.49
9/24/2023,Sunday,24,9,2023,6,17,7,4,5,7,9,9,1,5,2,5,6,1,4,9,5,4,FALSE,30,19,34,23,7.99,2.48,2.99,3.49
9/25/2023,Monday,25,9,2023,5,8,13,2,23,18,14,11,6,1,13,9,9,9,8,7,15,3,FALSE,26,38,68,42,7.99,2.48,2.99,3.49
9/26/2023,Tuesday,26,9,2023,8,1,5,5,11,19,8,11,2,4,4,5,8,13,4,10,12,3,FALSE,14,23,54,42,7.99,2.48,2.99,3.49
9/27/2023,Wednesday,27,9,2023,8,19,5,6,8,6,7,18,5,1,5,9,9,8,8,11,10,7,FALSE,32,29,45,44,7.99,2.48,2.99,3.49
9/28/2023,Thursday,28,9,2023,7,28,10,6,7,25,21,17,5,4,15,9,8,11,4,12,18,5,FALSE,45,41,76,50,7.99,2.48,2.99,3.49
9/29/2023,Friday,29,9,2023,7,40,16,7,15,13,23,15,6,8,13,10,10,9,8,16,8,3,FALSE,63,47,73,44,7.99,2.48,2.99,3.49
9/30/2023,Saturday,30,9,2023,6,11,10,2,8,11,10,18,2,1,2,7,4,10,3,6,4,4,FALSE,27,16,49,27,7.99,2.48,2.99,3.49
10/1/2023,Sunday,1,10,2023,5,26,6,2,14,4,11,9,5,3,4,5,5,4,4,10,9,1,FALSE,37,22,40,28,7.99,2.48,2.99,3.49
10/2/2023,Monday,2,10,2023,5,23,14,5,5,20,19,12,8,1,2,6,8,9,4,12,8,8,FALSE,42,25,61,41,7.99,2.48,2.99,3.49
10/3/2023,Tuesday,3,10,2023,5,11,10,6,6,14,15,17,6,6,4,6,7,2,6,12,4,3,FALSE,26,29,58,27,7.99,2.48,2.99,3.49
10/4/2023,Wednesday,4,10,2023,6,30,11,4,15,8,13,15,3,8,12,9,6,4,7,14,7,2,FALSE,47,38,55,34,7.99,2.48,2.99,3.49
10/5/2023,Thursday,5,10,2023,11,32,9,6,24,15,22,18,5,3,1,10,6,2,9,10,5,3,FALSE,52,25,85,29,7.99,2.48,2.99,3.49
10/6/2023,Friday,6,10,2023,6,20,15,7,23,24,11,23,1,7,4,10,8,17,8,7,16,3,FALSE,41,30,88,51,7.99,2.48,2.99,3.49
10/7/2023,Saturday,7,10,2023,7,36,5,6,18,13,5,16,10,4,14,8,6,6,4,8,11,1,FALSE,48,42,58,30,7.99,2.48,2.99,3.49
10/8/2023,Sunday,8,10,2023,5,13,6,2,13,8,8,14,3,4,5,5,4,1,6,10,3,2,FALSE,24,21,45,22,7.99,2.48,2.99,3.49
10/9/2023,Monday,9,10,2023,7,3,14,5,17,18,12,15,8,2,14,6,7,7,7,7,7,3,FALSE,24,37,67,31,7.99,2.48,2.99,3.49
10/10/2023,Tuesday,10,10,2023,7,1,12,5,9,17,4,16,3,4,8,8,6,7,9,6,13,4,FALSE,20,29,51,39,7.99,2.48,2.99,3.49
10/11/2023,Wednesday,11,10,2023,9,1,15,1,18,13,13,13,3,7,2,7,9,7,3,6,14,8,FALSE,25,28,58,38,7.99,2.48,2.99,3.49
10/12/2023,Thursday,12,10,2023,7,22,16,6,26,13,17,20,5,7,3,12,6,16,6,15,17,10,FALSE,45,33,82,64,7.99,2.48,2.99,3.49
10/13/2023,Friday,13,10,2023,9,2,6,6,27,7,20,23,10,12,1,6,11,5,1,11,14,1,FALSE,17,40,83,32,7.99,2.48,2.99,3.49
10/14/2023,Saturday,14,10,2023,9,31,13,6,24,5,6,11,9,7,7,7,5,8,8,11,10,1,FALSE,53,35,52,38,7.99,2.48,2.99,3.49
10/15/2023,Sunday,15,10,2023,5,14,5,1,14,6,6,11,2,1,3,7,5,4,1,8,2,4,FALSE,24,18,38,19,7.99,2.48,2.99,3.49
10/16/2023,Monday,16,10,2023,9,6,15,2,19,16,17,18,7,6,11,8,8,2,1,11,10,1,FALSE,30,40,72,25,7.99,2.48,2.99,3.49
10/17/2023,Tuesday,17,10,2023,6,8,11,4,20,6,19,17,9,3,11,5,8,5,8,11,5,5,FALSE,25,36,66,34,7.99,2.48,2.99,3.49
10/18/2023,Wednesday,18,10,2023,7,32,5,5,12,12,20,10,2,8,9,8,9,12,8,11,11,1,FALSE,44,36,59,43,7.99,2.48,2.99,3.49
10/19/2023,Thursday,19,10,2023,8,41,6,5,13,16,7,12,4,1,5,11,6,12,4,14,16,10,FALSE,55,27,53,56,7.99,2.48,2.99,3.49
10/20/2023,Friday,20,10,2023,11,4,15,4,31,13,8,20,3,2,11,9,11,10,2,15,4,6,FALSE,30,36,76,37,7.99,2.48,2.99,3.49
10/21/2023,Saturday,21,10,2023,9,39,10,6,16,12,13,11,8,3,6,9,9,11,7,5,5,6,FALSE,58,35,58,34,7.99,2.48,2.99,3.49
10/22/2023,Sunday,22,10,2023,6,3,5,2,10,11,5,11,3,2,7,5,5,1,3,5,9,3,FALSE,14,22,39,21,7.99,2.48,2.99,3.49
10/23/2023,Monday,23,10,2023,5,27,10,1,17,10,18,10,9,7,10,5,9,11,1,5,3,8,FALSE,42,40,56,28,7.99,2.48,2.99,3.49
10/24/2023,Tuesday,24,10,2023,8,12,9,1,21,5,12,13,1,8,2,6,6,2,2,13,11,9,FALSE,29,23,52,37,7.99,2.48,2.99,3.49
10/25/2023,Wednesday,25,10,2023,8,19,14,5,5,18,8,14,1,9,1,7,7,9,3,6,10,9,FALSE,41,25,50,37,7.99,2.48,2.99,3.49
10/26/2023,Thursday,26,10,2023,6,24,14,6,18,21,14,18,4,7,1,11,8,9,7,14,12,1,FALSE,44,31,77,43,7.99,2.48,2.99,3.49
10/27/2023,Friday,27,10,2023,11,11,16,5,27,21,20,22,3,10,14,6,9,15,1,12,9,9,FALSE,38,42,95,46,7.99,2.48,2.99,3.49
10/28/2023,Saturday,28,10,2023,8,40,12,4,20,16,15,18,3,6,11,10,8,5,7,5,12,4,FALSE,60,38,73,33,7.99,2.48,2.99,3.49
10/29/2023,Sunday,29,10,2023,3,2,4,4,14,9,5,9,1,1,10,7,6,9,1,8,1,6,FALSE,9,25,41,25,7.99,2.48,2.99,3.49
10/30/2023,Monday,30,10,2023,8,19,13,5,8,10,13,18,2,1,15,8,7,8,5,13,8,7,FALSE,40,33,54,41,7.99,2.48,2.99,3.49
10/31/2023,Tuesday,31,10,2023,9,38,10,1,22,14,17,12,9,3,9,5,5,6,7,7,9,1,FALSE,57,31,66,30,7.99,2.48,2.99,3.49
11/1/2023,Wednesday,1,11,2023,7,27,8,1,21,18,19,16,1,9,1,5,7,12,5,11,5,1,FALSE,42,23,75,34,7.99,2.48,2.99,3.49
